0REMESSANOTIFICACAO ELETRONICA        99999999999999BICBANCO                                AV. PAULISTA                            1048      12.ANDAR  BELA VISTA                    SAO PAULO                     01310100SP1121739360CORTINHAL                               COORDENADOR                             02082012                                                                                                                                                                                                                                                                                                                                                                                      000001
1021420930887COBR_CAUC_COR  DEDINI S/A INDUSTRIAS DE BASE           048295562001450USINA ALTO ALEGRE S A - ACUCAR E A      RUA JOSE LEITE, 40 JD BONGIOVANI BR     PRESIDENTE PRUD                         19050910SP36950000010634901026150-2-2   31072012900BRADESCO S/A        1608201200000000018920200CC                                                                                                                                                                                                                                                                                                                                                                                                         000002
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014820717000194FACE - IMPLEMENTOS RODOVIARIOS LTD      RUA AFONSO LEGAZ GARCIA,188             SUMARE                                  13180580SP36977000090977498714783/3     30072012021CAMPINAS            2709201200000000001296400CC                                                                                                                                                                                                                                                                                                                                                                                                         000039
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014820717000194FACE - IMPLEMENTOS RODOVIARIOS LTD      RUA AFONSO LEGAZ GARCIA,188             SUMARE                                  13180580SP36977000100977499514783/4     30072012021CAMPINAS            1710201200000000001296400CC                                                                                                                                                                                                                                                                                                                                                                                                         000040
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014820717000194FACE - IMPLEMENTOS RODOVIARIOS LTD      RUA AFONSO LEGAZ GARCIA,188             SUMARE                                  13180580SP36977000110977500214783/5     30072012021CAMPINAS            0611201200000000001296400CC                                                                                                                                                                                                                                                                                                                                                                                                         000041
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014820717000194FACE - IMPLEMENTOS RODOVIARIOS LTD      RUA AFONSO LEGAZ GARCIA,188             SUMARE                                  13180580SP36977000120977501114783/6     30072012021CAMPINAS            2611201200000000001299991CC                                                                                                                                                                                                                                                                                                                                                                                                         000042
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014695926000153FABRICIO DA CONCEICAO LIMA              RUA PAULA BUENO,190                     CAMPINAS                                13076061SP36979000010977412014812/3     31072012021CAMPINAS            2910201200000000000663811CC                                                                                                                                                                                                                                                                                                                                                                                                         000043
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014695926000153FABRICIO DA CONCEICAO LIMA              RUA PAULA BUENO,190                     CAMPINAS                                13076061SP36979000020977413814812/2     31072012021CAMPINAS            1810201200000000000663400CC                                                                                                                                                                                                                                                                                                                                                                                                         000044
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014695926000153FABRICIO DA CONCEICAO LIMA              RUA PAULA BUENO,190                     CAMPINAS                                13076061SP36979000030977414614812/1     31072012021CAMPINAS            0510201200000000000663400CC                                                                                                                                                                                                                                                                                                                                                                                                         000045
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014695926000153FABRICIO DA CONCEICAO LIMA              RUA PAULA BUENO,190                     CAMPINAS                                13076061SP36979000040977485514774/1     30072012021CAMPINAS            2408201200000000001321100CC                                                                                                                                                                                                                                                                                                                                                                                                         000046
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014695926000153FABRICIO DA CONCEICAO LIMA              RUA PAULA BUENO,190                     CAMPINAS                                13076061SP36979000050977486314774/2     30072012021CAMPINAS            3108201200000000001321100CC                                                                                                                                                                                                                                                                                                                                                                                                         000047
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014695926000153FABRICIO DA CONCEICAO LIMA              RUA PAULA BUENO,190                     CAMPINAS                                13076061SP36979000060977487114774/3     30072012021CAMPINAS            2509201200000000001321100CC                                                                                                                                                                                                                                                                                                                                                                                                         000048
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014695926000153FABRICIO DA CONCEICAO LIMA              RUA PAULA BUENO,190                     CAMPINAS                                13076061SP36979000070977502914774/4     30072012021CAMPINAS            1610201200000000001321100CC                                                                                                                                                                                                                                                                                                                                                                                                         000049
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014695926000153FABRICIO DA CONCEICAO LIMA              RUA PAULA BUENO,190                     CAMPINAS                                13076061SP36979000080977503714774/5     30072012021CAMPINAS            0511201200000000001321100CC                                                                                                                                                                                                                                                                                                                                                                                                         000050
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014695926000153FABRICIO DA CONCEICAO LIMA              RUA PAULA BUENO,190                     CAMPINAS                                13076061SP36979000090977504514774/6     30072012021CAMPINAS            2311201200000000001324844CC                                                                                                                                                                                                                                                                                                                                                                                                         000051
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014695926000153FABRICIO DA CONCEICAO LIMA              RUA PAULA BUENO,190                     CAMPINAS                                13076061SP36979000100977520714785/1     30072012021CAMPINAS            2308201200000000001170200CC                                                                                                                                                                                                                                                                                                                                                                                                         000052
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014695926000153FABRICIO DA CONCEICAO LIMA              RUA PAULA BUENO,190                     CAMPINAS                                13076061SP36979000110977521514785/2     30072012021CAMPINAS            3008201200000000001170200CC                                                                                                                                                                                                                                                                                                                                                                                                         000053
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014695926000153FABRICIO DA CONCEICAO LIMA              RUA PAULA BUENO,190                     CAMPINAS                                13076061SP36979000120977522314785/3     30072012021CAMPINAS            2409201200000000001170200CC                                                                                                                                                                                                                                                                                                                                                                                                         000054
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014695926000153FABRICIO DA CONCEICAO LIMA              RUA PAULA BUENO,190                     CAMPINAS                                13076061SP36979000130977523114785/4     30072012021CAMPINAS            1510201200000000001170200CC                                                                                                                                                                                                                                                                                                                                                                                                         000055
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014695926000153FABRICIO DA CONCEICAO LIMA              RUA PAULA BUENO,190                     CAMPINAS                                13076061SP36979000140977524014785/5     30072012021CAMPINAS            0211201200000000001170200CC                                                                                                                                                                                                                                                                                                                                                                                                         000056
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014927723000145FELIPE CORTEZ DE ALMEIDA                RUA IBITIRAMA,1310-CONJ. 1              SAO PAULO                               03134001SP36980000010977418914778/1     30072012007PAULISTA            1708201200000000001374000CC                                                                                                                                                                                                                                                                                                                                                                                                         000057
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014927723000145FELIPE CORTEZ DE ALMEIDA                RUA IBITIRAMA,1310-CONJ. 1              SAO PAULO                               03134001SP36980000020977419714778/2     30072012007PAULISTA            2408201200000000001374000CC                                                                                                                                                                                                                                                                                                                                                                                                         000058
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014927723000145FELIPE CORTEZ DE ALMEIDA                RUA IBITIRAMA,1310-CONJ. 1              SAO PAULO                               03134001SP36980000030977420114778/3     30072012007PAULISTA            1409201200000000001374000CC                                                                                                                                                                                                                                                                                                                                                                                                         000059
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014927723000145FELIPE CORTEZ DE ALMEIDA                RUA IBITIRAMA,1310-CONJ. 1              SAO PAULO                               03134001SP36980000040977421914778/4     30072012007PAULISTA            1010201200000000001374000CC                                                                                                                                                                                                                                                                                                                                                                                                         000060
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014927723000145FELIPE CORTEZ DE ALMEIDA                RUA IBITIRAMA,1310-CONJ. 1              SAO PAULO                               03134001SP36980000050977422714778/5     30072012007PAULISTA            3010201200000000001374000CC                                                                                                                                                                                                                                                                                                                                                                                                         000061
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014927723000145FELIPE CORTEZ DE ALMEIDA                RUA IBITIRAMA,1310-CONJ. 1              SAO PAULO                               03134001SP36980000060977423514778/6     30072012007PAULISTA            1511201200000000001377829CC                                                                                                                                                                                                                                                                                                                                                                                                         000062
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014927723000145FELIPE CORTEZ DE ALMEIDA                RUA IBITIRAMA,1310-CONJ. 1              SAO PAULO                               03134001SP36980000070977424314789/1     30072012007PAULISTA            1608201200000000001255200CC                                                                                                                                                                                                                                                                                                                                                                                                         000063
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014927723000145FELIPE CORTEZ DE ALMEIDA                RUA IBITIRAMA,1310-CONJ. 1              SAO PAULO                               03134001SP36980000080977425114789/2     30072012007PAULISTA            2308201200000000001255200CC                                                                                                                                                                                                                                                                                                                                                                                                         000064
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014927723000145FELIPE CORTEZ DE ALMEIDA                RUA IBITIRAMA,1310-CONJ. 1              SAO PAULO                               03134001SP36980000090977426014789/3     30072012007PAULISTA            1309201200000000001255200CC                                                                                                                                                                                                                                                                                                                                                                                                         000065
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014927723000145FELIPE CORTEZ DE ALMEIDA                RUA IBITIRAMA,1310-CONJ. 1              SAO PAULO                               03134001SP36980000100977427814789/4     30072012007PAULISTA            0910201200000000001255200CC                                                                                                                                                                                                                                                                                                                                                                                                         000066
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014927723000145FELIPE CORTEZ DE ALMEIDA                RUA IBITIRAMA,1310-CONJ. 1              SAO PAULO                               03134001SP36980000110977428614789/5     30072012007PAULISTA            2610201200000000001255200CC                                                                                                                                                                                                                                                                                                                                                                                                         000067
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014927723000145FELIPE CORTEZ DE ALMEIDA                RUA IBITIRAMA,1310-CONJ. 1              SAO PAULO                               03134001SP36980000120977429414789/6     30072012007PAULISTA            1411201200000000001258800CC                                                                                                                                                                                                                                                                                                                                                                                                         000068
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014967724000113OL - INDUSTRIA METALURGICA              RUA JOAO CARLOS AMARAL,226              CAMPINAS                                13068617SP36981000010977417114787/3     30072012021CAMPINAS            1709201200000000001236100CC                                                                                                                                                                                                                                                                                                                                                                                                         000069
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014967724000113OL - INDUSTRIA METALURGICA              RUA JOAO CARLOS AMARAL,226              CAMPINAS                                13068617SP36981000020977433214787/4     30072012021CAMPINAS            1310201200000000001236100CC                                                                                                                                                                                                                                                                                                                                                                                                         000070
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014967724000113OL - INDUSTRIA METALURGICA              RUA JOAO CARLOS AMARAL,226              CAMPINAS                                13068617SP36981000030977434114787/5     30072012021CAMPINAS            3110201200000000001236100CC                                                                                                                                                                                                                                                                                                                                                                                                         000071
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014967724000113OL - INDUSTRIA METALURGICA              RUA JOAO CARLOS AMARAL,226              CAMPINAS                                13068617SP36981000040977435914787/6     30072012021CAMPINAS            1611201200000000001239159CC                                                                                                                                                                                                                                                                                                                                                                                                         000072
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014967724000113OL - INDUSTRIA METALURGICA              RUA JOAO CARLOS AMARAL,226              CAMPINAS                                13068617SP36981000050977475814787/2     30072012021CAMPINAS            2808201200000000001236100CC                                                                                                                                                                                                                                                                                                                                                                                                         000073
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014967724000113OL - INDUSTRIA METALURGICA              RUA JOAO CARLOS AMARAL,226              CAMPINAS                                13068617SP36981000060977511814776/1     30072012021CAMPINAS            2408201200000000001401400CC                                                                                                                                                                                                                                                                                                                                                                                                         000074
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014967724000113OL - INDUSTRIA METALURGICA              RUA JOAO CARLOS AMARAL,226              CAMPINAS                                13068617SP36981000070977512614776/2     30072012021CAMPINAS            2908201200000000001401400CC                                                                                                                                                                                                                                                                                                                                                                                                         000075
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014967724000113OL - INDUSTRIA METALURGICA              RUA JOAO CARLOS AMARAL,226              CAMPINAS                                13068617SP36981000080977513414776/3     30072012021CAMPINAS            1809201200000000001401400CC                                                                                                                                                                                                                                                                                                                                                                                                         000076
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014967724000113OL - INDUSTRIA METALURGICA              RUA JOAO CARLOS AMARAL,226              CAMPINAS                                13068617SP36981000090977514214776/4     30072012021CAMPINAS            1410201200000000001401400CC                                                                                                                                                                                                                                                                                                                                                                                                         000077
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014967724000113OL - INDUSTRIA METALURGICA              RUA JOAO CARLOS AMARAL,226              CAMPINAS                                13068617SP36981000100977515114776/5     30072012021CAMPINAS            0111201200000000001401400CC                                                                                                                                                                                                                                                                                                                                                                                                         000078
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014967724000113OL - INDUSTRIA METALURGICA              RUA JOAO CARLOS AMARAL,226              CAMPINAS                                13068617SP36981000110977516914776/6     30072012021CAMPINAS            2111201200000000001405054CC                                                                                                                                                                                                                                                                                                                                                                                                         000079
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014967724000113OL - INDUSTRIA METALURGICA              RUA JOAO CARLOS AMARAL,226              CAMPINAS                                13068617SP36981000120977532114787/1     30072012021CAMPINAS            2308201200000000001236100CC                                                                                                                                                                                                                                                                                                                                                                                                         000080
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014927705000163CARLOS EDUARDO RAMIRO FERRAGENS         RUA GENERAL BAGNUOLO,523                SAO PAULO                               03152130SP36982000010977445614779/1     30072012007PAULISTA            1608201200000000001347400CC                                                                                                                                                                                                                                                                                                                                                                                                         000081
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014927705000163CARLOS EDUARDO RAMIRO FERRAGENS         RUA GENERAL BAGNUOLO,523                SAO PAULO                               03152130SP36982000020977446414779/2     30072012007PAULISTA            2408201200000000001347400CC                                                                                                                                                                                                                                                                                                                                                                                                         000082
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014927705000163CARLOS EDUARDO RAMIRO FERRAGENS         RUA GENERAL BAGNUOLO,523                SAO PAULO                               03152130SP36982000030977447214779/3     30072012007PAULISTA            1209201200000000001347400CC                                                                                                                                                                                                                                                                                                                                                                                                         000083
