0REMESSANOTIFICACAO ELETRONICA        99999999999999BICBANCO                                AV. PAULISTA                            1048      12.ANDAR  BELA VISTA                    SAO PAULO                     01310100SP1121739360CORTINHAL                               COORDENADOR                             01082014                                                                                                                                                                                                                                                                                                                                                                                      000001
1031421012447COBR_CAUC_COR  AGRICOLA JANDELLE S/A                   011224864000103REAL FOODS COMERCIO ATAC DE GEN AL      AVENIDA DAS AMERICAS 8445 SALA 515 E 516RIO DE JANEIRO                          22793081RJ4866400001060045960025078301  30072014900BRADESCO S/A        2908201400000000010951200CC                                                                                                                                                                                                                                                                                                                                                                                                         000002
1048421002195COBR_CAUC_COR  SERVIMED COMERCIAL LTDA                 006161357000138CONDE NETO & CIA LTDA                   R CARAVELAS 65                          SAO JOSE DOS CA                         12238170SP486650000102175036787514  22  30072014900BRADESCO S/A        1009201400000000015201989CC                                                                                                                                                                                                                                                                                                                                                                                                         000003
1009421013315COBR_CAUC_COR  BONASA ALIMENTOS S/A                    009587239000427COOPERATIVA MISTA DOS AVICULT. DO       ESTRADA TERESINA UNIAO ZONA LESTE KM 03 TERESINA                                64058305PI486660000100016602000142501   31072014900BRADESCO S/A        2108201400000000011475000CC                                                                                                                                                                                                                                                                                                                                                                                                         000004
1031421012064COBR_CAUC_BIC  I. F. EMPREEND IMOB LTDA                002489004000100GLOBOSUINOS AGROPECUARIA S/A            BR 467 KM 03                            CASCAVEL                                85802970PR48667000010542551218960-2     25072014016CURITIBA            1010201400000000050000000CC                                                                                                                                                                                                                                                                                                                                                                                                         000005
1031421012064COBR_CAUC_BIC  I. F. EMPREEND IMOB LTDA                002489004000100GLOBOSUINOS AGROPECUARIA S/A            BR 467 KM 03                            CASCAVEL                                85802970PR48667000020542552118960-1     25072014016CURITIBA            1009201400000000050000000CC                                                                                                                                                                                                                                                                                                                                                                                                         000006
1021421017050COBR_CAUC_BIC  STAR DISTR PROD FARMACEUTICOS LTDA      061585865073701RAIA DROGASIL S/A                       RUA PATAXOS , 1412                      EMBU                                    06833073SP4866800001000035960000371501  31072014007PAULISTA            2108201400000000013528988CC                                                                                                                                                                                                                                                                                                                                                                                                         000007
1032421002032COBR_CAUC_BIC  CANGURU S/A IND COM PROD PLASTICOS      002782071000623MEGAFORT DIST.IMPOTACAO E EXPORTAC      AV. WILSON TAVARES RIBEIRO,1651  CHS R.SCONTAGEM                                32183680MG486890000902885108137752-00-  18062014019BELO HORIZONTE      2208201400000000000519090CC                                                                                                                                                                                                                                                                                                                                                                                                         000039
1032421002032COBR_CAUC_BIC  CANGURU S/A IND COM PROD PLASTICOS      002782071000623MEGAFORT DIST.IMPOTACAO E EXPORTAC      AV. WILSON TAVARES RIBEIRO,1651  CHS R.SCONTAGEM                                32183680MG486890001002885159137753-00-  18062014019BELO HORIZONTE      2208201400000000001038180CC                                                                                                                                                                                                                                                                                                                                                                                                         000040
1032421002032COBR_CAUC_BIC  CANGURU S/A IND COM PROD PLASTICOS      002782071000623MEGAFORT DIST.IMPOTACAO E EXPORTAC      AV. WILSON TAVARES RIBEIRO,1651  CHS R.SCONTAGEM                                32183680MG486890001102885116137751-00-  18062014019BELO HORIZONTE      2208201400000000000519090CC                                                                                                                                                                                                                                                                                                                                                                                                         000041
1032421002032COBR_CAUC_BIC  CANGURU S/A IND COM PROD PLASTICOS      002782071000623MEGAFORT DIST.IMPOTACAO E EXPORTAC      AV. WILSON TAVARES RIBEIRO,1651  CHS R.SCONTAGEM                                32183680MG486890001202885167137746-00-  18062014019BELO HORIZONTE      2208201400000000001243220CC                                                                                                                                                                                                                                                                                                                                                                                                         000042
1032421002032COBR_CAUC_BIC  CANGURU S/A IND COM PROD PLASTICOS      002782071000623MEGAFORT DIST.IMPOTACAO E EXPORTAC      AV. WILSON TAVARES RIBEIRO,1651  CHS R.SCONTAGEM                                32183680MG486890001302885043137752-05-  18062014019BELO HORIZONTE      0608201400000000000093781CC                                                                                                                                                                                                                                                                                                                                                                                                         000043
1032421002032COBR_CAUC_BIC  CANGURU S/A IND COM PROD PLASTICOS      002782071000623MEGAFORT DIST.IMPOTACAO E EXPORTAC      AV. WILSON TAVARES RIBEIRO,1651  CHS R.SCONTAGEM                                32183680MG486890001402885051137751-05-  18062014019BELO HORIZONTE      0608201400000000000093781CC                                                                                                                                                                                                                                                                                                                                                                                                         000044
1032421002032COBR_CAUC_COR  CANGURU S/A IND COM PROD PLASTICOS      010442984000114DICRIL-PROD.E EQUIP.PARA LIMP.E HI      R. CONO. ANIBAL MARIA DI FRANCIA,150  PICRICIUMA                                88804360SC486900000102940605140071-01-  21072014900BRADESCO S/A        0209201400000000000065783CC                                                                                                                                                                                                                                                                                                                                                                                                         000045
1032421002032COBR_CAUC_COR  CANGURU S/A IND COM PROD PLASTICOS      010442984000114DICRIL-PROD.E EQUIP.PARA LIMP.E HI      R. CONO. ANIBAL MARIA DI FRANCIA,150  PICRICIUMA                                88804360SC486900000202940630140071-02-  21072014900BRADESCO S/A        0909201400000000000060065CC                                                                                                                                                                                                                                                                                                                                                                                                         000046
1032421002032COBR_CAUC_COR  CANGURU S/A IND COM PROD PLASTICOS      001965363001015SUMIDENSO DO BRASIL IND.ELETRICAS       ROD. AMG 1010,S N KM 01 AMADEU MIGUEL   TRES CORACOES                           37410000MG486910000102940575046303-00-  17072014900BRADESCO S/A        1608201400000000000133802CC                                                                                                                                                                                                                                                                                                                                                                                                         000047
1032421002032COBR_CAUC_COR  CANGURU S/A IND COM PROD PLASTICOS      001965363001015SUMIDENSO DO BRASIL IND.ELETRICAS       ROD. AMG 1010,S N KM 01 AMADEU MIGUEL   TRES CORACOES                           37410000MG486910000202940583046319-00-  21072014900BRADESCO S/A        2008201400000000000009482CC                                                                                                                                                                                                                                                                                                                                                                                                         000048
1032421002032COBR_CAUC_COR  CANGURU S/A IND COM PROD PLASTICOS      005231715000179SHOPPING DAS EMBALAGENS E FESTA LT      R. STA. RITA,364  CENTRO                JUIZ DE FORA                            36010071MG486920000102905621138528-02-  30062014900BRADESCO S/A        0309201400000000000042271CC                                                                                                                                                                                                                                                                                                                                                                                                         000049
1032421002032COBR_CAUC_COR  CANGURU S/A IND COM PROD PLASTICOS      005231715000179SHOPPING DAS EMBALAGENS E FESTA LT      R. STA. RITA,364  CENTRO                JUIZ DE FORA                            36010071MG486920000202905729138528-03-  30062014900BRADESCO S/A        1809201400000000000042271CC                                                                                                                                                                                                                                                                                                                                                                                                         000050
1032421002032COBR_CAUC_COR  CANGURU S/A IND COM PROD PLASTICOS      005231715000179SHOPPING DAS EMBALAGENS E FESTA LT      R. STA. RITA,364  CENTRO                JUIZ DE FORA                            36010071MG486920000302905583138528-01-  30062014900BRADESCO S/A        1908201400000000000060859CC                                                                                                                                                                                                                                                                                                                                                                                                         000051
1032421002032COBR_CAUC_COR  CANGURU S/A IND COM PROD PLASTICOS      0255134740001681000 IDEIAS COM.DE EMBALAGENS LTDA      AV. INDEPENDENCIA,1952  S MATEUS        JUIZ DE FORA                            36016321MG486930000102914451139255-03-  03072014900BRADESCO S/A        1610201400000000000044303CC                                                                                                                                                                                                                                                                                                                                                                                                         000052
1032421002032COBR_CAUC_COR  CANGURU S/A IND COM PROD PLASTICOS      0255134740001681000 IDEIAS COM.DE EMBALAGENS LTDA      AV. INDEPENDENCIA,1952  S MATEUS        JUIZ DE FORA                            36016321MG486930000202914418139255-02-  03072014900BRADESCO S/A        0110201400000000000044303CC                                                                                                                                                                                                                                                                                                                                                                                                         000053
1032421002032COBR_CAUC_COR  CANGURU S/A IND COM PROD PLASTICOS      0255134740001681000 IDEIAS COM.DE EMBALAGENS LTDA      AV. INDEPENDENCIA,1952  S MATEUS        JUIZ DE FORA                            36016321MG486930000302914396139255-01-  03072014900BRADESCO S/A        1609201400000000000061347CC                                                                                                                                                                                                                                                                                                                                                                                                         000054
1032421002032COBR_CAUC_COR  CANGURU S/A IND COM PROD PLASTICOS      059765651000387CORSO E CIA.LTDA.                       AV. JOAO PINHEIRO,1100  JD COUNTRY CLUB POCOS DE CALDAS                         37701387MG486940000102905672138640-02-  30062014900BRADESCO S/A        0309201400000000000042488CC                                                                                                                                                                                                                                                                                                                                                                                                         000055
1032421002032COBR_CAUC_COR  CANGURU S/A IND COM PROD PLASTICOS      059765651000387CORSO E CIA.LTDA.                       AV. JOAO PINHEIRO,1100  JD COUNTRY CLUB POCOS DE CALDAS                         37701387MG486940000202905541138640-01-  30062014900BRADESCO S/A        1908201400000000000065516CC                                                                                                                                                                                                                                                                                                                                                                                                         000056
1032421002032COBR_CAUC_COR  CANGURU S/A IND COM PROD PLASTICOS      059765651000387CORSO E CIA.LTDA.                       AV. JOAO PINHEIRO,1100  JD COUNTRY CLUB POCOS DE CALDAS                         37701387MG486940000302905681138640-03-  30062014900BRADESCO S/A        1809201400000000000042488CC                                                                                                                                                                                                                                                                                                                                                                                                         000057
1032421002032COBR_CAUC_COR  CANGURU S/A IND COM PROD PLASTICOS      071067649000178DISTR.FLORIANO LTDA.                    R. MAL. FLORIANO PEIXOTO,226  CENTRO    JUIZ DE FORA                            36013080MG486950000102905575138636-01-  30062014900BRADESCO S/A        1908201400000000000059985CC                                                                                                                                                                                                                                                                                                                                                                                                         000058
1032421002032COBR_CAUC_COR  CANGURU S/A IND COM PROD PLASTICOS      071067649000178DISTR.FLORIANO LTDA.                    R. MAL. FLORIANO PEIXOTO,226  CENTRO    JUIZ DE FORA                            36013080MG486950000202905656138636-02-  30062014900BRADESCO S/A        0309201400000000000049047CC                                                                                                                                                                                                                                                                                                                                                                                                         000059
1032421002032COBR_CAUC_COR  CANGURU S/A IND COM PROD PLASTICOS      071067649000178DISTR.FLORIANO LTDA.                    R. MAL. FLORIANO PEIXOTO,226  CENTRO    JUIZ DE FORA                            36013080MG486950000302905699138636-03-  30062014900BRADESCO S/A        1809201400000000000049047CC                                                                                                                                                                                                                                                                                                                                                                                                         000060
1032421002032COBR_CAUC_COR  CANGURU S/A IND COM PROD PLASTICOS      042908509000187KARLOS PAPELARIA LTDA.                  PC. CEL. TIBURCIO,108  BARRA            MURIAE                                  36880000MG486960000102905702138638-03-  30062014900BRADESCO S/A        1809201400000000000045545CC                                                                                                                                                                                                                                                                                                                                                                                                         000061
1032421002032COBR_CAUC_COR  CANGURU S/A IND COM PROD PLASTICOS      042908509000187KARLOS PAPELARIA LTDA.                  PC. CEL. TIBURCIO,108  BARRA            MURIAE                                  36880000MG486960000202905532138638-01-  30062014900BRADESCO S/A        1908201400000000000070232CC                                                                                                                                                                                                                                                                                                                                                                                                         000062
1032421002032COBR_CAUC_COR  CANGURU S/A IND COM PROD PLASTICOS      042908509000187KARLOS PAPELARIA LTDA.                  PC. CEL. TIBURCIO,108  BARRA            MURIAE                                  36880000MG486960000302905648138638-02-  30062014900BRADESCO S/A        0309201400000000000045545CC                                                                                                                                                                                                                                                                                                                                                                                                         000063
1032421002032COBR_CAUC_BIC  CANGURU S/A IND COM PROD PLASTICOS      029850302000130PENA FIEL BAR LTDA.                     R. GAVIAO PEIXOTO,182 LOJA 110  ICARAI  NITEROI                                 24230101RJ486970000102905567138555-01-  30062014014RIO DE JANEIRO      1908201400000000000044265CC                                                                                                                                                                                                                                                                                                                                                                                                         000064
1032421002032COBR_CAUC_BIC  CANGURU S/A IND COM PROD PLASTICOS      029850302000130PENA FIEL BAR LTDA.                     R. GAVIAO PEIXOTO,182 LOJA 110  ICARAI  NITEROI                                 24230101RJ486970000202905664138555-02-  30062014014RIO DE JANEIRO      0309201400000000000044263CC                                                                                                                                                                                                                                                                                                                                                                                                         000065
1032421002032COBR_CAUC_BIC  CANGURU S/A IND COM PROD PLASTICOS      029850302000130PENA FIEL BAR LTDA.                     R. GAVIAO PEIXOTO,182 LOJA 110  ICARAI  NITEROI                                 24230101RJ486970000302905605138555-05-  30062014014RIO DE JANEIRO      2908201400000000000030031CC                                                                                                                                                                                                                                                                                                                                                                                                         000066
1032421002032COBR_CAUC_BIC  CANGURU S/A IND COM PROD PLASTICOS      029850302000130PENA FIEL BAR LTDA.                     R. GAVIAO PEIXOTO,182 LOJA 110  ICARAI  NITEROI                                 24230101RJ486970000402905745138555-03-  30062014014RIO DE JANEIRO      1809201400000000000044263CC                                                                                                                                                                                                                                                                                                                                                                                                         000067
1032421002032COBR_CAUC_BIC  CANGURU S/A IND COM PROD PLASTICOS      030290688000152FERRAGENS RAMADA LTDA.                  R. PEDRO JORIO,365  COELHO NETO         RIO DE JANEIRO                          21530030RJ486980000102905613138632-02-  30062014014RIO DE JANEIRO      0309201400000000000057168CC                                                                                                                                                                                                                                                                                                                                                                                                         000068
1032421002032COBR_CAUC_BIC  CANGURU S/A IND COM PROD PLASTICOS      030290688000152FERRAGENS RAMADA LTDA.                  R. PEDRO JORIO,365  COELHO NETO         RIO DE JANEIRO                          21530030RJ486980000202905737138632-03-  30062014014RIO DE JANEIRO      1809201400000000000057168CC                                                                                                                                                                                                                                                                                                                                                                                                         000069
1032421002032COBR_CAUC_BIC  CANGURU S/A IND COM PROD PLASTICOS      030290688000152FERRAGENS RAMADA LTDA.                  R. PEDRO JORIO,365  COELHO NETO         RIO DE JANEIRO                          21530030RJ486980000302905559138632-01-  30062014014RIO DE JANEIRO      1908201400000000000057169CC                                                                                                                                                                                                                                                                                                                                                                                                         000070
1032421002032COBR_CAUC_COR  CANGURU S/A IND COM PROD PLASTICOS      010695873000110LUIZ CARLOS TAVARES ME.                 R. ADOLFO JOSE DE ASSIS,639 SL.01 CORDEIITAJAI                                  88310150SC486990000102905591138605-01-  30062014900BRADESCO S/A        1908201400000000000059612CC                                                                                                                                                                                                                                                                                                                                                                                                         000071
1032421002032COBR_CAUC_COR  CANGURU S/A IND COM PROD PLASTICOS      010695873000110LUIZ CARLOS TAVARES ME.                 R. ADOLFO JOSE DE ASSIS,639 SL.01 CORDEIITAJAI                                  88310150SC486990000202905630138605-02-  30062014900BRADESCO S/A        0309201400000000000056378CC                                                                                                                                                                                                                                                                                                                                                                                                         000072
1032421002032COBR_CAUC_COR  CANGURU S/A IND COM PROD PLASTICOS      010695873000110LUIZ CARLOS TAVARES ME.                 R. ADOLFO JOSE DE ASSIS,639 SL.01 CORDEIITAJAI                                  88310150SC486990000302905711138605-03-  30062014900BRADESCO S/A        1809201400000000000056378CC                                                                                                                                                                                                                                                                                                                                                                                                         000073
1032421002032COBR_CAUC_BIC  CANGURU S/A IND COM PROD PLASTICOS      005107433000164PAPELARIA JARDIM LGO DO MACHADO LT      LRG DO MACHADO,8 LOJAS B C J CATETE     RIO DE JANEIRO                          22221020RJ487000000102894883138204-00-  25062014014RIO DE JANEIRO      2108201400000000000190683CC                                                                                                                                                                                                                                                                                                                                                                                                         000074
