0REMESSANOTIFICAÇÃO ELETRONICA        99999999999999Bicbanco S/A                            Avenida Paulista                        1048      12º andar BELA VISTA                    SÃO PAULO                     01310100SPBicbanco S/A                                                                    20102010                                                                                                                                                                                                                                                                                                                                                                                                000001
1018421023034COBR_CAUC_BIC  ELDORADO EMPREEND TURISTICOS LTDA       010760260000119CVC BRASIL OP E AG DE VIAGENS S/A       RUA GERTRUDES DE LIMA ,53               SANTO ANDRE                             09020000SP246810000701922592210019      20092010038ABC                 2010201000000000000109100CC                                                                                                                                                                                                                                                                                                                                                                                           113853-15     000016
1018421023034COBR_CAUC_BIC  ELDORADO EMPREEND TURISTICOS LTDA       010760260000119CVC BRASIL OP E AG DE VIAGENS S/A       RUA GERTRUDES DE LIMA ,53               SANTO ANDRE                             09020000SP246810000801922657210035      22092010038ABC                 2210201000000000001341200CC                                                                                                                                                                                                                                                                                                                                                                                           113853-16     000017
1018421023034COBR_CAUC_BIC  ELDORADO EMPREEND TURISTICOS LTDA       010760260000119CVC BRASIL OP E AG DE VIAGENS S/A       RUA GERTRUDES DE LIMA ,53               SANTO ANDRE                             09020000SP246810000901922665210036      22092010038ABC                 2210201000000000000401100CC                                                                                                                                                                                                                                                                                                                                                                                           113853-17     000018
1018421023034COBR_CAUC_BIC  ELDORADO EMPREEND TURISTICOS LTDA       010760260000119CVC BRASIL OP E AG DE VIAGENS S/A       RUA GERTRUDES DE LIMA ,53               SANTO ANDRE                             09020000SP24681000100192267366737       22092010038ABC                 2210201000000000000022500CC                                                                                                                                                                                                                                                                                                                                                                                           113853-18     000019
1018421023034COBR_CAUC_BIC  ELDORADO EMPREEND TURISTICOS LTDA       010760260000119CVC BRASIL OP E AG DE VIAGENS S/A       RUA GERTRUDES DE LIMA ,53               SANTO ANDRE                             09020000SP24681000110192268166736       22092010038ABC                 2210201000000000000052500CC                                                                                                                                                                                                                                                                                                                                                                                           113853-19     000020
1018421023034COBR_CAUC_BIC  ELDORADO EMPREEND TURISTICOS LTDA       010760260000119CVC BRASIL OP E AG DE VIAGENS S/A       RUA GERTRUDES DE LIMA ,53               SANTO ANDRE                             09020000SP246810001201922762210038      22092010038ABC                 2210201000000000000080700CC                                                                                                                                                                                                                                                                                                                                                                                           113853-20     000021
1018421023034COBR_CAUC_BIC  ELDORADO EMPREEND TURISTICOS LTDA       010760260000119CVC BRASIL OP E AG DE VIAGENS S/A       RUA GERTRUDES DE LIMA ,53               SANTO ANDRE                             09020000SP246810001301922771210037      22092010038ABC                 2210201000000000000066100CC                                                                                                                                                                                                                                                                                                                                                                                           113853-21     000022
1018421023034COBR_CAUC_BIC  ELDORADO EMPREEND TURISTICOS LTDA       010760260000119CVC BRASIL OP E AG DE VIAGENS S/A       RUA GERTRUDES DE LIMA ,53               SANTO ANDRE                             09020000SP24681000140192278966738       22092010038ABC                 2210201000000000000293100CC                                                                                                                                                                                                                                                                                                                                                                                           113853-22     000023
1018421023034COBR_CAUC_BIC  ELDORADO EMPREEND TURISTICOS LTDA       010760260000119CVC BRASIL OP E AG DE VIAGENS S/A       RUA GERTRUDES DE LIMA ,53               SANTO ANDRE                             09020000SP246810001501929481210023      20092010038ABC                 2010201000000000000127200CC                                                                                                                                                                                                                                                                                                                                                                                           113853-23     000024
1018421023034COBR_CAUC_BIC  ELDORADO EMPREEND TURISTICOS LTDA       010760260000119CVC BRASIL OP E AG DE VIAGENS S/A       RUA GERTRUDES DE LIMA ,53               SANTO ANDRE                             09020000SP246810001601929490210022      20092010038ABC                 2010201000000000000048900CC                                                                                                                                                                                                                                                                                                                                                                                           113853-24     000025
1018421023034COBR_CAUC_BIC  ELDORADO EMPREEND TURISTICOS LTDA       010760260000119CVC BRASIL OP E AG DE VIAGENS S/A       RUA GERTRUDES DE LIMA ,53               SANTO ANDRE                             09020000SP246810001701929503210021      20092010038ABC                 2010201000000000000362800CC                                                                                                                                                                                                                                                                                                                                                                                           113853-25     000026
1018421023034COBR_CAUC_BIC  ELDORADO EMPREEND TURISTICOS LTDA       010760260000119CVC BRASIL OP E AG DE VIAGENS S/A       RUA GERTRUDES DE LIMA ,53               SANTO ANDRE                             09020000SP246810001801929511210020      20092010038ABC                 2010201000000000000097800CC                                                                                                                                                                                                                                                                                                                                                                                           113853-26     000027
1018421023034COBR_CAUC_BIC  ELDORADO EMPREEND TURISTICOS LTDA       010760260000119CVC BRASIL OP E AG DE VIAGENS S/A       RUA GERTRUDES DE LIMA ,53               SANTO ANDRE                             09020000SP246810001901929520210019      20092010038ABC                 2010201000000000000109100CC                                                                                                                                                                                                                                                                                                                                                                                           113853-27     000028
1018421023034COBR_CAUC_BIC  ELDORADO EMPREEND TURISTICOS LTDA       010760260000119CVC BRASIL OP E AG DE VIAGENS S/A       RUA GERTRUDES DE LIMA ,53               SANTO ANDRE                             09020000SP246810002001940914210361      27092010038ABC                 2710201000000000001230600CC                                                                                                                                                                                                                                                                                                                                                                                           113853-28     000029
1018421023034COBR_CAUC_BIC  ELDORADO EMPREEND TURISTICOS LTDA       010760260000119CVC BRASIL OP E AG DE VIAGENS S/A       RUA GERTRUDES DE LIMA ,53               SANTO ANDRE                             09020000SP246810002101940922210362      27092010038ABC                 2710201000000000000626400CC                                                                                                                                                                                                                                                                                                                                                                                           113853-29     000030
1018421023034COBR_CAUC_BIC  ELDORADO EMPREEND TURISTICOS LTDA       010760260000119CVC BRASIL OP E AG DE VIAGENS S/A       RUA GERTRUDES DE LIMA ,53               SANTO ANDRE                             09020000SP246810002201940931210364      27092010038ABC                 2710201000000000002586600CC                                                                                                                                                                                                                                                                                                                                                                                           113853-30     000031
1018421023034COBR_CAUC_BIC  ELDORADO EMPREEND TURISTICOS LTDA       010760260000119CVC BRASIL OP E AG DE VIAGENS S/A       RUA GERTRUDES DE LIMA ,53               SANTO ANDRE                             09020000SP246810002301940949210363      27092010038ABC                 2710201000000000000772200CC                                                                                                                                                                                                                                                                                                                                                                                           113853-31     000032
1018421023034COBR_CAUC_BIC  ELDORADO EMPREEND TURISTICOS LTDA       010760260000119CVC BRASIL OP E AG DE VIAGENS S/A       RUA GERTRUDES DE LIMA ,53               SANTO ANDRE                             09020000SP246810002401940957210038      22092010038ABC                 2210201000000000000080700CC                                                                                                                                                                                                                                                                                                                                                                                           113853-32     000033
1018421023034COBR_CAUC_BIC  ELDORADO EMPREEND TURISTICOS LTDA       010760260000119CVC BRASIL OP E AG DE VIAGENS S/A       RUA GERTRUDES DE LIMA ,53               SANTO ANDRE                             09020000SP246810002501940965210037      22092010038ABC                 2210201000000000000066100CC                                                                                                                                                                                                                                                                                                                                                                                           113853-33     000034
1018421023034COBR_CAUC_BIC  ELDORADO EMPREEND TURISTICOS LTDA       010760260000119CVC BRASIL OP E AG DE VIAGENS S/A       RUA GERTRUDES DE LIMA ,53               SANTO ANDRE                             09020000SP246810002601940973210036      22092010038ABC                 2210201000000000000401100CC                                                                                                                                                                                                                                                                                                                                                                                           113853-34     000035
1018421023034COBR_CAUC_BIC  ELDORADO EMPREEND TURISTICOS LTDA       010760260000119CVC BRASIL OP E AG DE VIAGENS S/A       RUA GERTRUDES DE LIMA ,53               SANTO ANDRE                             09020000SP246810002701940981210035      22092010038ABC                 2210201000000000001341200CC                                                                                                                                                                                                                                                                                                                                                                                           113853-35     000036
1018421023034COBR_CAUC_BIC  ELDORADO EMPREEND TURISTICOS LTDA       010760260000119CVC BRASIL OP E AG DE VIAGENS S/A       RUA GERTRUDES DE LIMA ,53               SANTO ANDRE                             09020000SP246810002801940990210034      22092010038ABC                 2210201000000000001605900CC                                                                                                                                                                                                                                                                                                                                                                                           113853-36     000037
9000036                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               000038
