0REMESSANOTIFICAÇÃO ELETRONICA        99999999999999Bicbanco S/A                            Avenida Paulista                        1048      12º andar BELA VISTA                    SÃO PAULO                     01310100SPBicbanco S/A                                                                    13102010                                                                                                                                                                                                                                                                                                                                                                                                000001
1010421019301COBR_CAUC_BIC  EXITO IMPORTADORA E EXPORTADORA S/A     007921998000106PODIUM COMERCIAL DE CAMINHOES E ON      ROD BR 116 7993                         EUSEBIO                                 61760000CE245840000900100112958         27092010003CENTRO              2711201000000000007000000CC                                                                                                                                                                                                                                                                                                                                                                                           113266-16     000017
1010421019301COBR_CAUC_BIC  EXITO IMPORTADORA E EXPORTADORA S/A     007921998000106PODIUM COMERCIAL DE CAMINHOES E ON      ROD BR 116 7993                         EUSEBIO                                 61760000CE245840001000100139959         27092010003CENTRO              2710201000000000007000000CC                                                                                                                                                                                                                                                                                                                                                                                           113266-17     000018
1010421019301COBR_CAUC_BIC  EXITO IMPORTADORA E EXPORTADORA S/A     007921998000106PODIUM COMERCIAL DE CAMINHOES E ON      ROD BR 116 7993                         EUSEBIO                                 61760000CE245840001100100147959         27092010003CENTRO              2711201000000000007000000CC                                                                                                                                                                                                                                                                                                                                                                                           113266-18     000019
1010421019301COBR_CAUC_BIC  EXITO IMPORTADORA E EXPORTADORA S/A     007921998000106PODIUM COMERCIAL DE CAMINHOES E ON      ROD BR 116 7993                         EUSEBIO                                 61760000CE245840001200100155963         28092010003CENTRO              2810201000000000006100000CC                                                                                                                                                                                                                                                                                                                                                                                           113266-19     000020
1010421019301COBR_CAUC_BIC  EXITO IMPORTADORA E EXPORTADORA S/A     007921998000106PODIUM COMERCIAL DE CAMINHOES E ON      ROD BR 116 7993                         EUSEBIO                                 61760000CE245840001300100163963         28092010003CENTRO              2811201000000000006100000CC                                                                                                                                                                                                                                                                                                                                                                                           113266-20     000021
1010421019301COBR_CAUC_BIC  EXITO IMPORTADORA E EXPORTADORA S/A     007921998000106PODIUM COMERCIAL DE CAMINHOES E ON      ROD BR 116 7993                         EUSEBIO                                 61760000CE245840001400100171963         28092010003CENTRO              2812201000000000006100000CC                                                                                                                                                                                                                                                                                                                                                                                           113266-21     000022
1010421019301COBR_CAUC_BIC  EXITO IMPORTADORA E EXPORTADORA S/A     007921998000106PODIUM COMERCIAL DE CAMINHOES E ON      ROD BR 116 7993                         EUSEBIO                                 61760000CE245840001500100180963         28092010003CENTRO              2801201100000000006100000CC                                                                                                                                                                                                                                                                                                                                                                                           113266-22     000023
1010421019301COBR_CAUC_BIC  EXITO IMPORTADORA E EXPORTADORA S/A     007921998000106PODIUM COMERCIAL DE CAMINHOES E ON      ROD BR 116 7993                         EUSEBIO                                 61760000CE245840001600100198963         28092010003CENTRO              2802201100000000006100000CC                                                                                                                                                                                                                                                                                                                                                                                           113266-23     000024
1010421019301COBR_CAUC_BIC  EXITO IMPORTADORA E EXPORTADORA S/A     007921998000106PODIUM COMERCIAL DE CAMINHOES E ON      ROD BR 116 7993                         EUSEBIO                                 61760000CE245840001700100201966         29092010003CENTRO              2810201000000000006100000CC                                                                                                                                                                                                                                                                                                                                                                                           113266-24     000025
1010421019301COBR_CAUC_BIC  EXITO IMPORTADORA E EXPORTADORA S/A     007921998000106PODIUM COMERCIAL DE CAMINHOES E ON      ROD BR 116 7993                         EUSEBIO                                 61760000CE245840001800100210966         29092010003CENTRO              2811201000000000006100000CC                                                                                                                                                                                                                                                                                                                                                                                           113266-25     000026
1010421019301COBR_CAUC_BIC  EXITO IMPORTADORA E EXPORTADORA S/A     007921998000106PODIUM COMERCIAL DE CAMINHOES E ON      ROD BR 116 7993                         EUSEBIO                                 61760000CE245840001900100228966         29092010003CENTRO              2812201000000000006100000CC                                                                                                                                                                                                                                                                                                                                                                                           113266-26     000027
1010421019301COBR_CAUC_BIC  EXITO IMPORTADORA E EXPORTADORA S/A     007921998000106PODIUM COMERCIAL DE CAMINHOES E ON      ROD BR 116 7993                         EUSEBIO                                 61760000CE245840002000100236966         29092010003CENTRO              2801201100000000006100000CC                                                                                                                                                                                                                                                                                                                                                                                           113266-27     000028
1010421019301COBR_CAUC_BIC  EXITO IMPORTADORA E EXPORTADORA S/A     007921998000106PODIUM COMERCIAL DE CAMINHOES E ON      ROD BR 116 7993                         EUSEBIO                                 61760000CE245840002100100244966         29092010003CENTRO              2802201100000000006100000CC                                                                                                                                                                                                                                                                                                                                                                                           113266-28     000029
1010421019301COBR_CAUC_BIC  EXITO IMPORTADORA E EXPORTADORA S/A     007921998000106PODIUM COMERCIAL DE CAMINHOES E ON      ROD BR 116 7993                         EUSEBIO                                 61760000CE245840002200100252967         29092010003CENTRO              2810201000000000006100000CC                                                                                                                                                                                                                                                                                                                                                                                           113266-29     000030
1010421019301COBR_CAUC_BIC  EXITO IMPORTADORA E EXPORTADORA S/A     007921998000106PODIUM COMERCIAL DE CAMINHOES E ON      ROD BR 116 7993                         EUSEBIO                                 61760000CE245840002300100261967         29092010003CENTRO              2811201000000000006100000CC                                                                                                                                                                                                                                                                                                                                                                                           113266-30     000031
1010421019301COBR_CAUC_BIC  EXITO IMPORTADORA E EXPORTADORA S/A     007921998000106PODIUM COMERCIAL DE CAMINHOES E ON      ROD BR 116 7993                         EUSEBIO                                 61760000CE245840002400100279967         29092010003CENTRO              2812201000000000006100000CC                                                                                                                                                                                                                                                                                                                                                                                           113266-31     000032
1010421019301COBR_CAUC_BIC  EXITO IMPORTADORA E EXPORTADORA S/A     007921998000106PODIUM COMERCIAL DE CAMINHOES E ON      ROD BR 116 7993                         EUSEBIO                                 61760000CE245840002500100287967         29092010003CENTRO              2801201100000000006100000CC                                                                                                                                                                                                                                                                                                                                                                                           113266-32     000033
1010421019301COBR_CAUC_BIC  EXITO IMPORTADORA E EXPORTADORA S/A     007921998000106PODIUM COMERCIAL DE CAMINHOES E ON      ROD BR 116 7993                         EUSEBIO                                 61760000CE245840002600100295967         29092010003CENTRO              2802201100000000006100000CC                                                                                                                                                                                                                                                                                                                                                                                           113266-33     000034
1010421019301COBR_CAUC_BIC  EXITO IMPORTADORA E EXPORTADORA S/A     007921998000106PODIUM COMERCIAL DE CAMINHOES E ON      ROD BR 116 7993                         EUSEBIO                                 61760000CE245840002700100309968         29092010003CENTRO              2810201000000000006100000CC                                                                                                                                                                                                                                                                                                                                                                                           113266-34     000035
1010421019301COBR_CAUC_BIC  EXITO IMPORTADORA E EXPORTADORA S/A     007921998000106PODIUM COMERCIAL DE CAMINHOES E ON      ROD BR 116 7993                         EUSEBIO                                 61760000CE245840002800100317968         29092010003CENTRO              2811201000000000006100000CC                                                                                                                                                                                                                                                                                                                                                                                           113266-35     000036
1010421019301COBR_CAUC_BIC  EXITO IMPORTADORA E EXPORTADORA S/A     007921998000106PODIUM COMERCIAL DE CAMINHOES E ON      ROD BR 116 7993                         EUSEBIO                                 61760000CE245840002900100325968         29092010003CENTRO              2812201000000000006100000CC                                                                                                                                                                                                                                                                                                                                                                                           113266-36     000037
1010421019301COBR_CAUC_BIC  EXITO IMPORTADORA E EXPORTADORA S/A     007921998000106PODIUM COMERCIAL DE CAMINHOES E ON      ROD BR 116 7993                         EUSEBIO                                 61760000CE245840003000100333968         29092010003CENTRO              2801201100000000006100000CC                                                                                                                                                                                                                                                                                                                                                                                           113266-37     000038
1010421019301COBR_CAUC_BIC  EXITO IMPORTADORA E EXPORTADORA S/A     007921998000106PODIUM COMERCIAL DE CAMINHOES E ON      ROD BR 116 7993                         EUSEBIO                                 61760000CE245840003100100341968         29092010003CENTRO              2802201100000000006100000CC                                                                                                                                                                                                                                                                                                                                                                                           113266-38     000039
1010421019301COBR_CAUC_BIC  EXITO IMPORTADORA E EXPORTADORA S/A     007921998000106PODIUM COMERCIAL DE CAMINHOES E ON      ROD BR 116 7993                         EUSEBIO                                 61760000CE245840003200100376969         28092010003CENTRO              2811201000000000006150000CC                                                                                                                                                                                                                                                                                                                                                                                           113266-39     000040
1010421019301COBR_CAUC_BIC  EXITO IMPORTADORA E EXPORTADORA S/A     007921998000106PODIUM COMERCIAL DE CAMINHOES E ON      ROD BR 116 7993                         EUSEBIO                                 61760000CE245840003300100384969         28092010003CENTRO              2812201000000000006150000CC                                                                                                                                                                                                                                                                                                                                                                                           113266-40     000041
1010421019301COBR_CAUC_BIC  EXITO IMPORTADORA E EXPORTADORA S/A     007921998000106PODIUM COMERCIAL DE CAMINHOES E ON      ROD BR 116 7993                         EUSEBIO                                 61760000CE245840003400100392969         28092010003CENTRO              2801201100000000006150000CC                                                                                                                                                                                                                                                                                                                                                                                           113266-41     000042
1010421019301COBR_CAUC_BIC  EXITO IMPORTADORA E EXPORTADORA S/A     007921998000106PODIUM COMERCIAL DE CAMINHOES E ON      ROD BR 116 7993                         EUSEBIO                                 61760000CE245840003500100406970         28092010003CENTRO              2810201000000000006100000CC                                                                                                                                                                                                                                                                                                                                                                                           113266-42     000043
1010421019301COBR_CAUC_BIC  EXITO IMPORTADORA E EXPORTADORA S/A     007921998000106PODIUM COMERCIAL DE CAMINHOES E ON      ROD BR 116 7993                         EUSEBIO                                 61760000CE245840003600100414970         28092010003CENTRO              2811201000000000006100000CC                                                                                                                                                                                                                                                                                                                                                                                           113266-43     000044
1010421019301COBR_CAUC_BIC  EXITO IMPORTADORA E EXPORTADORA S/A     007921998000106PODIUM COMERCIAL DE CAMINHOES E ON      ROD BR 116 7993                         EUSEBIO                                 61760000CE245840003700100422970         28092010003CENTRO              2812201000000000006100000CC                                                                                                                                                                                                                                                                                                                                                                                           113266-44     000045
1010421019301COBR_CAUC_BIC  EXITO IMPORTADORA E EXPORTADORA S/A     007921998000106PODIUM COMERCIAL DE CAMINHOES E ON      ROD BR 116 7993                         EUSEBIO                                 61760000CE245840003800100431970         28092010003CENTRO              2801201100000000006100000CC                                                                                                                                                                                                                                                                                                                                                                                           113266-45     000046
1010421019301COBR_CAUC_BIC  EXITO IMPORTADORA E EXPORTADORA S/A     007921998000106PODIUM COMERCIAL DE CAMINHOES E ON      ROD BR 116 7993                         EUSEBIO                                 61760000CE245840003900100449970         28092010003CENTRO              2802201100000000006100000CC                                                                                                                                                                                                                                                                                                                                                                                           113266-46     000047
1010421019301COBR_CAUC_BIC  EXITO IMPORTADORA E EXPORTADORA S/A     007921998000106PODIUM COMERCIAL DE CAMINHOES E ON      ROD BR 116 7993                         EUSEBIO                                 61760000CE245840004000100465982         01102010003CENTRO              3010201000000000006150000CC                                                                                                                                                                                                                                                                                                                                                                                           113266-47     000048
1010421019301COBR_CAUC_BIC  EXITO IMPORTADORA E EXPORTADORA S/A     007921998000106PODIUM COMERCIAL DE CAMINHOES E ON      ROD BR 116 7993                         EUSEBIO                                 61760000CE245840004100100473982         01102010003CENTRO              3011201000000000006150000CC                                                                                                                                                                                                                                                                                                                                                                                           113266-48     000049
1010421019301COBR_CAUC_BIC  EXITO IMPORTADORA E EXPORTADORA S/A     007921998000106PODIUM COMERCIAL DE CAMINHOES E ON      ROD BR 116 7993                         EUSEBIO                                 61760000CE245840004200100481982         01102010003CENTRO              3012201000000000006150000CC                                                                                                                                                                                                                                                                                                                                                                                           113266-49     000050
1010421019301COBR_CAUC_BIC  EXITO IMPORTADORA E EXPORTADORA S/A     007921998000106PODIUM COMERCIAL DE CAMINHOES E ON      ROD BR 116 7993                         EUSEBIO                                 61760000CE245840004300100490982         01102010003CENTRO              3001201100000000006150000CC                                                                                                                                                                                                                                                                                                                                                                                           113266-50     000051
1010421019301COBR_CAUC_BIC  EXITO IMPORTADORA E EXPORTADORA S/A     007921998000106PODIUM COMERCIAL DE CAMINHOES E ON      ROD BR 116 7993                         EUSEBIO                                 61760000CE245840004400100511984         01102010003CENTRO              3010201000000000006150000CC                                                                                                                                                                                                                                                                                                                                                                                           113266-51     000052
1010421019301COBR_CAUC_BIC  EXITO IMPORTADORA E EXPORTADORA S/A     007921998000106PODIUM COMERCIAL DE CAMINHOES E ON      ROD BR 116 7993                         EUSEBIO                                 61760000CE245840004500100520984         01102010003CENTRO              3011201000000000006150000CC                                                                                                                                                                                                                                                                                                                                                                                           113266-52     000053
1010421019301COBR_CAUC_BIC  EXITO IMPORTADORA E EXPORTADORA S/A     007921998000106PODIUM COMERCIAL DE CAMINHOES E ON      ROD BR 116 7993                         EUSEBIO                                 61760000CE245840004600100538984         01102010003CENTRO              3012201000000000006150000CC                                                                                                                                                                                                                                                                                                                                                                                           113266-53     000054
1010421019301COBR_CAUC_BIC  EXITO IMPORTADORA E EXPORTADORA S/A     007921998000106PODIUM COMERCIAL DE CAMINHOES E ON      ROD BR 116 7993                         EUSEBIO                                 61760000CE245840004700100546984         01102010003CENTRO              3001201100000000006150000CC                                                                                                                                                                                                                                                                                                                                                                                           113266-54     000055
1020421000125DIR_CREDIT     DARUMA TELECOM E INFORMATICA S/A        002558157000162TELEFONICA - TELECOMUNICACOES DE SP     MARTINIANO DE CARVALHO 851              BELA VISTA                              01321901SP2458500001                                                                                                                                          011032624           01042010000001336002-040851-0115072010000403execução de serviço/obras, na planta instalada de telefonia de Uso Púplico.                                                                                                                                                                     045170289000125113266-55     000056
9000055                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               000057
